phrase,id,position,corresponding_text
“Well,3617,131211,"“Well,"
if I must,3618,131217," if I must,"
I must,3619,131228," I must,"
” the King said,3620,131236,"” the King said,"
with a melancholy air,3621,131252," with a melancholy air,"
and,3622,131275," and,"
after folding his arms and frowning at the cook till his eyes were nearly out of sight,3623,131280," after folding his arms and frowning at the cook till his eyes were nearly out of sight,"
he said in a deep voice,3624,131368," he said in a deep voice,"
“What are tarts made of?”,3625,131393," “What are tarts made of?”

"
“Pepper,3626,131421,"“Pepper,"
mostly,3627,131429," mostly,"
” said the cook,3628,131437,"” said the cook.

"
“Treacle,3629,131455,"“Treacle,"
” said a sleepy voice behind her,3630,131464,"” said a sleepy voice behind her.

"
“Collar that Dormouse,3631,131499,"“Collar that Dormouse,"
” the Queen shrieked out,3632,131521,” the Queen shrieked out.
“Behead that Dormouse! Turn that Dormouse out of court! Suppress him! Pinch him! Off with his whiskers!”,3633,131546," “Behead that Dormouse! Turn that Dormouse out of court! Suppress him! Pinch him! Off with his whiskers!”

"
For some minutes the whole court was in confusion,3634,131653,"For some minutes the whole court was in confusion,"
getting the Dormouse turned out,3635,131703," getting the Dormouse turned out,"
and,3636,131736," and,"
by the time they had settled down again,3637,131741," by the time they had settled down again,"
the cook had disappeared,3638,131782," the cook had disappeared.

"
“Never mind!” said the King,3639,131810,"“Never mind!” said the King,"
with an air of great relief,3640,131838, with an air of great relief.
“Call the next witness,3641,131867, “Call the next witness.
” And he added in an undertone to the Queen,3642,131891,"” And he added in an undertone to the Queen,"
“Really,3643,131935," “Really,"
my dear,3644,131944," my dear,"
you must cross-examine the next witness,3645,131953, you must cross-examine the next witness.
It quite makes my forehead ache!”,3646,131994," It quite makes my forehead ache!”

"
Alice watched the White Rabbit as he fumbled over the list,3647,132030,"Alice watched the White Rabbit as he fumbled over the list,"
feeling very curious to see what the next witness would be like,3648,132089," feeling very curious to see what the next witness would be like,"
“—for they haven’t got much evidence yet,3649,132154," “—for they haven’t got much evidence yet,"
” she said to herself,3650,132196,” she said to herself.
Imagine her surprise,3651,132218," Imagine her surprise,"
when the White Rabbit read out,3652,132240," when the White Rabbit read out,"
at the top of his shrill little voice,3653,132272," at the top of his shrill little voice,"
the name “Alice!”,3654,132311," the name “Alice!”
"
CHAPTER XII,3655,132330,"CHAPTER XII.
"
Alice’s Evidence,3656,132343,"Alice’s Evidence

"
“Here!” cried Alice,3657,132361,"“Here!” cried Alice,"
quite forgetting in the flurry of the moment how large she had grown in the last few minutes,3658,132381," quite forgetting in the flurry of the moment how large she had grown in the last few minutes,"
and she jumped up in such a hurry that she tipped over the jury-box with the edge of her skirt,3659,132475," and she jumped up in such a hurry that she tipped over the jury-box with the edge of her skirt,"
upsetting all the jurymen on to the heads of the crowd below,3660,132571," upsetting all the jurymen on to the heads of the crowd below,"
and there they lay sprawling about,3661,132633," and there they lay sprawling about,"
reminding her very much of a globe of goldfish she had accidentally upset the week before,3662,132669," reminding her very much of a globe of goldfish she had accidentally upset the week before.

"
“Oh,3663,132762,"“Oh,"
I beg your pardon!” she exclaimed in a tone of great dismay,3664,132766," I beg your pardon!” she exclaimed in a tone of great dismay,"
and began picking them up again as quickly as she could,3665,132827," and began picking them up again as quickly as she could,"
for the accident of the goldfish kept running in her head,3666,132884," for the accident of the goldfish kept running in her head,"
and she had a vague sort of idea that they must be collected at once and put back into the jury-box,3667,132943," and she had a vague sort of idea that they must be collected at once and put back into the jury-box,"
or they would die,3668,133044," or they would die.

"
“The trial cannot proceed,3669,133065,"“The trial cannot proceed,"
” said the King in a very grave voice,3670,133091,"” said the King in a very grave voice,"
“until all the jurymen are back in their proper places—all,3671,133129," “until all the jurymen are back in their proper places—all,"
” he repeated with great emphasis,3672,133189,"” he repeated with great emphasis,"
looking hard at Alice as he said so,3673,133223," looking hard at Alice as he said so.

"
Alice looked at the jury-box,3674,133262,"Alice looked at the jury-box,"
and saw that,3675,133291," and saw that,"
in her haste,3676,133305," in her haste,"
she had put the Lizard in head downwards,3677,133319," she had put the Lizard in head downwards,"
and the poor little thing was waving its tail about in a melancholy way,3678,133361," and the poor little thing was waving its tail about in a melancholy way,"
being quite unable to move,3679,133434, being quite unable to move.
She soon got it out again,3680,133462," She soon got it out again,"
and put it right,3681,133489, and put it right;
“not that it signifies much,3682,133507," “not that it signifies much,"
” she said to herself,3683,133536,” she said to herself;
“I should think it would be quite as much use in the trial one way up as the other,3684,133558," “I should think it would be quite as much use in the trial one way up as the other.”

"
As soon as the jury had a little recovered from the shock of being upset,3685,133645,"As soon as the jury had a little recovered from the shock of being upset,"
and their slates and pencils had been found and handed back to them,3686,133718," and their slates and pencils had been found and handed back to them,"
they set to work very diligently to write out a history of the accident,3687,133787," they set to work very diligently to write out a history of the accident,"
all except the Lizard,3688,133860," all except the Lizard,"
who seemed too much overcome to do anything but sit with its mouth open,3689,133883," who seemed too much overcome to do anything but sit with its mouth open,"
gazing up into the roof of the court,3690,133956," gazing up into the roof of the court.

"
“What do you know about this business?” the King said to Alice,3691,133996,"“What do you know about this business?” the King said to Alice.

"
“Nothing,3692,134061,"“Nothing,"
” said Alice,3693,134070,"” said Alice.

"
“Nothing whatever?” persisted the King,3694,134085,"“Nothing whatever?” persisted the King.

"
“Nothing whatever,3695,134126,"“Nothing whatever,"
” said Alice,3696,134144,"” said Alice.

"
“That’s very important,3697,134159,"“That’s very important,"
” the King said,3698,134182,"” the King said,"
turning to the jury,3699,134198, turning to the jury.
They were just beginning to write this down on their slates,3700,134219," They were just beginning to write this down on their slates,"
when the White Rabbit interrupted: “Unimportant,3701,134280," when the White Rabbit interrupted: “Unimportant,"
your Majesty means,3702,134329," your Majesty means,"
of course,3703,134349," of course,"
” he said in a very respectful tone,3704,134360,"” he said in a very respectful tone,"
but frowning and making faces at him as he spoke,3705,134396," but frowning and making faces at him as he spoke.

"
“Unimportant,3706,134448,"“Unimportant,"
of course,3707,134461," of course,"
I meant,3708,134472," I meant,"
” the King hastily said,3709,134481,"” the King hastily said,"
and went on to himself in an undertone,3710,134505," and went on to himself in an undertone,

"
“important—unimportant—unimportant—important—” as if he were trying which word sounded best,3711,134547,"“important—unimportant—unimportant—important—” as if he were trying which word sounded best.

"
Some of the jury wrote it down “important,3712,134641,"Some of the jury wrote it down “important,"
” and some “unimportant,3713,134683,” and some “unimportant.
” Alice could see this,3714,134707,"” Alice could see this,"
as she was near enough to look over their slates,3715,134730, as she was near enough to look over their slates;
“but it doesn’t matter a bit,3716,134780," “but it doesn’t matter a bit,"
” she thought to herself,3717,134810,"” she thought to herself.

"
At this moment the King,3718,134837,"At this moment the King,"
who had been for some time busily writing in his note-book,3719,134861," who had been for some time busily writing in his note-book,"
cackled out “Silence!” and read out from his book,3720,134921," cackled out “Silence!” and read out from his book,"
“Rule Forty-two,3721,134972, “Rule Forty-two.
All persons more than a mile high to leave the court,3722,134989," All persons more than a mile high to leave the court.”

"
Everybody looked at Alice,3723,135046,"Everybody looked at Alice.

"
“I’m not a mile high,3724,135074,"“I’m not a mile high,"
” said Alice,3725,135095,"” said Alice.

"
“You are,3726,135110,"“You are,"
” said the King,3727,135119,"” said the King.

"
“Nearly two miles high,3728,135137,"“Nearly two miles high,"
” added the Queen,3729,135160,"” added the Queen.

"
“Well,3730,135180,"“Well,"
I shan’t go,3731,135186," I shan’t go,"
at any rate,3732,135199," at any rate,"
” said Alice: “besides,3733,135212,"” said Alice: “besides,"
that’s not a regular rule: you invented it just now,3734,135235," that’s not a regular rule: you invented it just now.”

"
“It’s the oldest rule in the book,3735,135291,"“It’s the oldest rule in the book,"
” said the King,3736,135325,"” said the King.

"
“Then it ought to be Number One,3737,135343,"“Then it ought to be Number One,"
” said Alice,3738,135375,"” said Alice.

"
The King turned pale,3739,135390,"The King turned pale,"
and shut his note-book hastily,3740,135411, and shut his note-book hastily.
“Consider your verdict,3741,135443," “Consider your verdict,"
” he said to the jury,3742,135467,"” he said to the jury,"
in a low,3743,135489," in a low,"
trembling voice,3744,135499," trembling voice.

"
“There’s more evidence to come yet,3745,135518,"“There’s more evidence to come yet,"
please your Majesty,3746,135553," please your Majesty,"
” said the White Rabbit,3747,135574,"” said the White Rabbit,"
jumping up in a great hurry,3748,135598, jumping up in a great hurry;
“this paper has just been picked up,3749,135627," “this paper has just been picked up.”

"
“What’s in it?” said the Queen,3750,135667,"“What’s in it?” said the Queen.

"
“I haven’t opened it yet,3751,135700,"“I haven’t opened it yet,"
” said the White Rabbit,3752,135725,"” said the White Rabbit,"
“but it seems to be a letter,3753,135749," “but it seems to be a letter,"
written by the prisoner to—to somebody,3754,135779," written by the prisoner to—to somebody.”

"
“It must have been that,3755,135822,"“It must have been that,"
” said the King,3756,135846,"” said the King,"
“unless it was written to nobody,3757,135862," “unless it was written to nobody,"
which isn’t usual,3758,135896," which isn’t usual,"
you know,3759,135915," you know.”

"
“Who is it directed to?” said one of the jurymen,3760,135928,"“Who is it directed to?” said one of the jurymen.

"
“It isn’t directed at all,3761,135979,"“It isn’t directed at all,"
” said the White Rabbit,3762,136005,” said the White Rabbit;
“in fact,3763,136029," “in fact,"
there’s nothing written on the outside,3764,136039, there’s nothing written on the outside.
” He unfolded the paper as he spoke,3765,136079,"” He unfolded the paper as he spoke,"
and added “It isn’t a letter,3766,136115," and added “It isn’t a letter,"
after all: it’s a set of verses,3767,136145," after all: it’s a set of verses.”

"
“Are they in the prisoner’s handwriting?” asked another of the jurymen,3768,136181,"“Are they in the prisoner’s handwriting?” asked another of the jurymen.

"
“No,3769,136254,"“No,"
they’re not,3770,136258," they’re not,"
” said the White Rabbit,3771,136271,"” said the White Rabbit,"
“and that’s the queerest thing about it,3772,136295, “and that’s the queerest thing about it.
”,3773,136336,” (
The jury all looked puzzled,3774,136339,"The jury all looked puzzled.)

"
“He must have imitated somebody else’s hand,3775,136370,"“He must have imitated somebody else’s hand,"
” said the King,3776,136414,” said the King. (
The jury all brightened up again,3777,136432,"The jury all brightened up again.)

"
“Please your Majesty,3778,136468,"“Please your Majesty,"
” said the Knave,3779,136489,"” said the Knave,"
“I didn’t write it,3780,136506," “I didn’t write it,"
and they can’t prove I did: there’s no name signed at the end,3781,136526," and they can’t prove I did: there’s no name signed at the end.”

"
“If you didn’t sign it,3782,136592,"“If you didn’t sign it,"
” said the King,3783,136615,"” said the King,"
“that only makes the matter worse,3784,136631, “that only makes the matter worse.
You must have meant some mischief,3785,136666," You must have meant some mischief,"
or else you’d have signed your name like an honest man,3786,136701," or else you’d have signed your name like an honest man.”

"
There was a general clapping of hands at this: it was the first really clever thing the King had said that day,3787,136760,"There was a general clapping of hands at this: it was the first really clever thing the King had said that day.

"
“That proves his guilt,3788,136873,"“That proves his guilt,"
” said the Queen,3789,136896,"” said the Queen.

"
“It proves nothing of the sort!” said Alice,3790,136915,“It proves nothing of the sort!” said Alice.
“Why,3791,136959," “Why,"
you don’t even know what they’re about!”,3792,136965," you don’t even know what they’re about!”

"
“Read them,3793,137008,"“Read them,"
” said the King,3794,137019,"” said the King.

"
The White Rabbit put on his spectacles,3795,137037,The White Rabbit put on his spectacles.
“Where shall I begin,3796,137076," “Where shall I begin,"
please your Majesty?” he asked,3797,137098," please your Majesty?” he asked.

"
“Begin at the beginning,3798,137132,"“Begin at the beginning,"
” the King said gravely,3799,137156,"” the King said gravely,"
“and go on till you come to the end: then stop,3800,137180," “and go on till you come to the end: then stop.”

"
These were the verses the White Rabbit read:—,3801,137231,"These were the verses the White Rabbit read:—

"
“They told me you had been to her,3802,137278,"“They told me you had been to her,
"
And mentioned me to him:,3803,137313,"    And mentioned me to him:
"
She gave me a good character,3804,137342,"She gave me a good character,
"
But said I could not swim,3805,137372,"    But said I could not swim.

"
He sent them word I had not gone,3806,137404,"He sent them word I had not gone
"
,3807,137437,    (
We know it to be true,3808,137442,"We know it to be true):
"
If she should push the matter on,3809,137466,"If she should push the matter on,
"
What would become of you?,3810,137500,"    What would become of you?

"
I gave her one,3811,137531,"I gave her one,"
they gave him two,3812,137546," they gave him two,
"
You gave us three or more,3813,137566,"    You gave us three or more;
"
They all returned from him to you,3814,137597,"They all returned from him to you,
"
Though they were mine before,3815,137632,"    Though they were mine before.

"
If I or she should chance to be,3816,137667,"If I or she should chance to be
"
Involved in this affair,3817,137699,"    Involved in this affair,
"
He trusts to you to set them free,3818,137728,"He trusts to you to set them free,
"
Exactly as we were,3819,137763,"    Exactly as we were.

"
My notion was that you had been,3820,137788,"My notion was that you had been
"
,3821,137820,    (
Before she had this fit,3822,137825,"Before she had this fit)
"
An obstacle that came between,3823,137850,"An obstacle that came between
"
Him,3824,137880,"    Him,"
and ourselves,3825,137888," and ourselves,"
and it,3826,137903," and it.

"
Don’t let him know she liked them best,3827,137913,"Don’t let him know she liked them best,
"
For this must ever be,3828,137953,"    For this must ever be
"
A secret,3829,137979,"A secret,"
kept from all the rest,3830,137988," kept from all the rest,
"
Between yourself and me,3831,138013,"    Between yourself and me.”

"
“That’s the most important piece of evidence we’ve heard yet,3832,138044,"“That’s the most important piece of evidence we’ve heard yet,"
” said the King,3833,138105,"” said the King,"
rubbing his hands,3834,138121, rubbing his hands;
“so now let the jury—”,3835,138140," “so now let the jury—”

"
“If any one of them can explain it,3836,138165,"“If any one of them can explain it,"
” said Alice,3837,138200,"” said Alice, ("
she had grown so large in the last few minutes that she wasn’t a bit afraid of interrupting him,3838,138215,"she had grown so large in the last few minutes that she wasn’t a bit afraid of interrupting him,)"
“I’ll give him sixpence,3839,138312, “I’ll give him sixpence.
I don’t believe there’s an atom of meaning in it,3840,138337," I don’t believe there’s an atom of meaning in it.”

"
The jury all wrote down on their slates,3841,138390,"The jury all wrote down on their slates,"
“She doesn’t believe there’s an atom of meaning in it,3842,138430," “She doesn’t believe there’s an atom of meaning in it,"
” but none of them attempted to explain the paper,3843,138485,"” but none of them attempted to explain the paper.

"
“If there’s no meaning in it,3844,138537,"“If there’s no meaning in it,"
” said the King,3845,138566,"” said the King,"
“that saves a world of trouble,3846,138582," “that saves a world of trouble,"
you know,3847,138614," you know,"
as we needn’t try to find any,3848,138624, as we needn’t try to find any.
And yet I don’t know,3849,138655," And yet I don’t know,"
” he went on,3850,138677,"” he went on,"
spreading out the verses on his knee,3851,138690," spreading out the verses on his knee,"
and looking at them with one eye,3852,138728, and looking at them with one eye;
“I seem to see some meaning in them,3853,138762," “I seem to see some meaning in them,"
after all,3854,138799, after all.
“—said I could not swim—” you can’t swim,3855,138810," “—said I could not swim—” you can’t swim,"
can you?” he added,3856,138852," can you?” he added,"
turning to the Knave,3857,138872," turning to the Knave.

"
The Knave shook his head sadly,3858,138896,The Knave shook his head sadly.
“Do I look like it?” he said,3859,138927, “Do I look like it?” he said. (
Which he certainly did not,3860,138959,"Which he certainly did not,"
being made entirely of cardboard,3861,138986," being made entirely of cardboard.)

"
“All right,3862,139023,"“All right,"
so far,3863,139034," so far,"
” said the King,3864,139042,"” said the King,"
and he went on muttering over the verses to himself: “‘We know it to be true—’ that’s the jury,3865,139058," and he went on muttering over the verses to himself: “‘We know it to be true—’ that’s the jury,"
of course—‘I gave her one,3866,139154," of course—‘I gave her one,"
they gave him two—’ why,3867,139181," they gave him two—’ why,"
that must be what he did with the tarts,3868,139206," that must be what he did with the tarts,"
you know—”,3869,139247," you know—”

"
“But,3870,139260,"“But,"
it goes on ‘they all returned from him to you,3871,139265," it goes on ‘they all returned from him to you,"
’” said Alice,3872,139312,"’” said Alice.

"
“Why,3873,139328,"“Why,"
there they are!” said the King triumphantly,3874,139333," there they are!” said the King triumphantly,"
pointing to the tarts on the table,3875,139378, pointing to the tarts on the table.
“Nothing can be clearer than that,3876,139414, “Nothing can be clearer than that.
Then again—‘before she had this fit—’ you never had fits,3877,139449," Then again—‘before she had this fit—’ you never had fits,"
my dear,3878,139507," my dear,"
I think?” he said to the Queen,3879,139516," I think?” he said to the Queen.

"
“Never!” said the Queen furiously,3880,139550,"“Never!” said the Queen furiously,"
throwing an inkstand at the Lizard as she spoke,3881,139584, throwing an inkstand at the Lizard as she spoke. (
The unfortunate little Bill had left off writing on his slate with one finger,3882,139635,"The unfortunate little Bill had left off writing on his slate with one finger,"
as he found it made no mark,3883,139713, as he found it made no mark;
but he now hastily began again,3884,139742," but he now hastily began again,"
using the ink,3885,139774," using the ink,"
that was trickling down his face,3886,139789," that was trickling down his face,"
as long as it lasted,3887,139823," as long as it lasted.)

"
“Then the words don’t fit you,3888,139848,"“Then the words don’t fit you,"
” said the King,3889,139878,"” said the King,"
looking round the court with a smile,3890,139894, looking round the court with a smile.
There was a dead silence,3891,139932," There was a dead silence.

"
“It’s a pun!” the King added in an offended tone,3892,139960,"“It’s a pun!” the King added in an offended tone,"
and everybody laughed,3893,140009," and everybody laughed,"
“Let the jury consider their verdict,3894,140032," “Let the jury consider their verdict,"
” the King said,3895,140070,"” the King said,"
for about the twentieth time that day,3896,140086," for about the twentieth time that day.

"
“No,3897,140127,"“No,"
no!” said the Queen,3898,140131, no!” said the Queen.
“Sentence first—verdict afterwards,3899,140152," “Sentence first—verdict afterwards.”

"
“Stuff and nonsense!” said Alice loudly,3900,140191,“Stuff and nonsense!” said Alice loudly.
“The idea of having the sentence first!”,3901,140231," “The idea of having the sentence first!”

"
“Hold your tongue!” said the Queen,3902,140274,"“Hold your tongue!” said the Queen,"
turning purple,3903,140309," turning purple.

"
“I won’t!” said Alice,3904,140327,"“I won’t!” said Alice.

"
“Off with her head!” the Queen shouted at the top of her voice,3905,140351,“Off with her head!” the Queen shouted at the top of her voice.
Nobody moved,3906,140414," Nobody moved.

"
“Who cares for you?” said Alice,3907,140430,"“Who cares for you?” said Alice, ("
she had grown to her full size by this time,3908,140464,she had grown to her full size by this time.)
“You’re nothing but a pack of cards!”,3909,140509," “You’re nothing but a pack of cards!”

"
At this the whole pack rose up into the air,3910,140549,"At this the whole pack rose up into the air,"
and came flying down upon her: she gave a little scream,3911,140593," and came flying down upon her: she gave a little scream,"
half of fright and half of anger,3912,140650," half of fright and half of anger,"
and tried to beat them off,3913,140684," and tried to beat them off,"
and found herself lying on the bank,3914,140712," and found herself lying on the bank,"
with her head in the lap of her sister,3915,140749," with her head in the lap of her sister,"
who was gently brushing away some dead leaves that had fluttered down from the trees upon her face,3916,140789," who was gently brushing away some dead leaves that had fluttered down from the trees upon her face.

"
“Wake up,3917,140891,"“Wake up,"
Alice dear!” said her sister,3918,140900, Alice dear!” said her sister;
“Why,3919,140930," “Why,"
what a long sleep you’ve had!”,3920,140936," what a long sleep you’ve had!”

"
“Oh,3921,140969,"“Oh,"
I’ve had such a curious dream!” said Alice,3922,140973," I’ve had such a curious dream!” said Alice,"
and she told her sister,3923,141017," and she told her sister,"
as well as she could remember them,3924,141042," as well as she could remember them,"
all these strange Adventures of hers that you have just been reading about,3925,141078, all these strange Adventures of hers that you have just been reading about;
and when she had finished,3926,141154," and when she had finished,"
her sister kissed her,3927,141181," her sister kissed her,"
and said,3928,141204," and said,"
“It was a curious dream,3929,141214," “It was a curious dream,"
dear,3930,141239," dear,"
certainly: but now run in to your tea,3931,141245, certainly: but now run in to your tea;
it’s getting late,3932,141284, it’s getting late.
” So Alice got up and ran off,3933,141303,"” So Alice got up and ran off,"
thinking while she ran,3934,141333," thinking while she ran,"
as well she might,3935,141357," as well she might,"
what a wonderful dream it had been,3936,141376," what a wonderful dream it had been.

"
But her sister sat still just as she left her,3937,141414,"But her sister sat still just as she left her,"
leaning her head on her hand,3938,141460," leaning her head on her hand,"
watching the setting sun,3939,141490," watching the setting sun,"
and thinking of little Alice and all her wonderful Adventures,3940,141516," and thinking of little Alice and all her wonderful Adventures,"
till she too began dreaming after a fashion,3941,141579," till she too began dreaming after a fashion,"
and this was her dream:—,3942,141624," and this was her dream:—

"
First,3943,141651,"First,"
she dreamed of little Alice herself,3944,141657," she dreamed of little Alice herself,"
and once again the tiny hands were clasped upon her knee,3945,141694," and once again the tiny hands were clasped upon her knee,"
and the bright eager eyes were looking up into hers—she could hear the very tones of her voice,3946,141752," and the bright eager eyes were looking up into hers—she could hear the very tones of her voice,"
and see that queer little toss of her head to keep back the wandering hair that would always get into her eyes—and still as she listened,3947,141848," and see that queer little toss of her head to keep back the wandering hair that would always get into her eyes—and still as she listened,"
or seemed to listen,3948,141986," or seemed to listen,"
the whole place around her became alive with the strange creatures of her little sister’s dream,3949,142007," the whole place around her became alive with the strange creatures of her little sister’s dream.

"
The long grass rustled at her feet as the White Rabbit hurried by—the frightened Mouse splashed his way through the neighbouring pool—she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal,3950,142106,"The long grass rustled at her feet as the White Rabbit hurried by—the frightened Mouse splashed his way through the neighbouring pool—she could hear the rattle of the teacups as the March Hare and his friends shared their never-ending meal,"
and the shrill voice of the Queen ordering off her unfortunate guests to execution—once more the pig-baby was sneezing on the Duchess’s knee,3951,142346," and the shrill voice of the Queen ordering off her unfortunate guests to execution—once more the pig-baby was sneezing on the Duchess’s knee,"
while plates and dishes crashed around it—once more the shriek of the Gryphon,3952,142488," while plates and dishes crashed around it—once more the shriek of the Gryphon,"
the squeaking of the Lizard’s slate-pencil,3953,142567," the squeaking of the Lizard’s slate-pencil,"
and the choking of the suppressed guinea-pigs,3954,142611," and the choking of the suppressed guinea-pigs,"
filled the air,3955,142658," filled the air,"
mixed up with the distant sobs of the miserable Mock Turtle,3956,142674," mixed up with the distant sobs of the miserable Mock Turtle.

"
So she sat on,3957,142737,"So she sat on,"
with closed eyes,3958,142751," with closed eyes,"
and half believed herself in Wonderland,3959,142769," and half believed herself in Wonderland,"
though she knew she had but to open them again,3960,142810," though she knew she had but to open them again,"
and all would change to dull reality—the grass would be only rustling in the wind,3961,142858," and all would change to dull reality—the grass would be only rustling in the wind,"
and the pool rippling to the waving of the reeds—the rattling teacups would change to tinkling sheep-bells,3962,142941," and the pool rippling to the waving of the reeds—the rattling teacups would change to tinkling sheep-bells,"
and the Queen’s shrill cries to the voice of the shepherd boy—and the sneeze of the baby,3963,143049," and the Queen’s shrill cries to the voice of the shepherd boy—and the sneeze of the baby,"
the shriek of the Gryphon,3964,143139," the shriek of the Gryphon,"
and all the other queer noises,3965,143166," and all the other queer noises,"
would change,3966,143198, would change (
she knew,3967,143213,she knew)
to the confused clamour of the busy farm-yard—while the lowing of the cattle in the distance would take the place of the Mock Turtle’s heavy sobs,3968,143222," to the confused clamour of the busy farm-yard—while the lowing of the cattle in the distance would take the place of the Mock Turtle’s heavy sobs.

"
Lastly,3969,143371,"Lastly,"
she pictured to herself how this same little sister of hers would,3970,143378," she pictured to herself how this same little sister of hers would,"
in the after-time,3971,143445," in the after-time,"
be herself a grown woman,3972,143464, be herself a grown woman;
and how she would keep,3973,143490," and how she would keep,"
through all her riper years,3974,143514," through all her riper years,"
the simple and loving heart of her childhood: and how she would gather about her other little children,3975,143543," the simple and loving heart of her childhood: and how she would gather about her other little children,"
and make their eyes bright and eager with many a strange tale,3976,143647," and make their eyes bright and eager with many a strange tale,"
perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows,3977,143710," perhaps even with the dream of Wonderland of long ago: and how she would feel with all their simple sorrows,"
and find a pleasure in all their simple joys,3978,143819," and find a pleasure in all their simple joys,"
remembering her own child-life,3979,143865," remembering her own child-life,"
and the happy summer days,3980,143897," and the happy summer days.
"
THE END,3981,143925,"THE END
"
*** END OF THE PROJECT GUTENBERG EBOOK ALICE'S ADVENTURES IN WONDERLAND ***,3982,143933,"*** END OF THE PROJECT GUTENBERG EBOOK ALICE'S ADVENTURES IN WONDERLAND ***
"
Updated editions will replace the previous one—the old editions will be renamed,3983,144009,"Updated editions will replace the previous one—the old editions will be renamed.
"
Creating the works from print editions not protected by U,3984,144090,Creating the works from print editions not protected by U.S.
copyright law means that no one owns a United States copyright in these works,3985,144150," copyright law means that no one owns a United States copyright in these works,"
so the Foundation,3986,144229, so the Foundation (
and you!,3987,144249,and you!)
can copy and distribute it in the United States without permission and without paying copyright royalties,3988,144258, can copy and distribute it in the United States without permission and without paying copyright royalties.
Special rules,3989,144365," Special rules,"
set forth in the General Terms of Use part of this license,3990,144380," set forth in the General Terms of Use part of this license,"
apply to copying and distributing Project Gutenberg™ electronic works to protect the PROJECT GUTENBERG™ concept and trademark,3991,144440, apply to copying and distributing Project Gutenberg™ electronic works to protect the PROJECT GUTENBERG™ concept and trademark.
Project Gutenberg is a registered trademark,3992,144567," Project Gutenberg is a registered trademark,"
and may not be used if you charge for an eBook,3993,144612," and may not be used if you charge for an eBook,"
except by following the terms of the trademark license,3994,144660," except by following the terms of the trademark license,"
including paying royalties for use of the Project Gutenberg trademark,3995,144716, including paying royalties for use of the Project Gutenberg trademark.
If you do not charge anything for copies of this eBook,3996,144787," If you do not charge anything for copies of this eBook,"
complying with the trademark license is very easy,3997,144843, complying with the trademark license is very easy.
You may use this eBook for nearly any purpose such as creation of derivative works,3998,144894," You may use this eBook for nearly any purpose such as creation of derivative works,"
reports,3999,144978," reports,"
performances and research,4000,144987, performances and research.
Project Gutenberg eBooks may be modified and printed and given away—you may do practically ANYTHING in the United States with eBooks not protected by U,4001,145014, Project Gutenberg eBooks may be modified and printed and given away—you may do practically ANYTHING in the United States with eBooks not protected by U.S.
copyright law,4002,145169, copyright law.
Redistribution is subject to the trademark license,4003,145184," Redistribution is subject to the trademark license,"
especially commercial redistribution,4004,145236," especially commercial redistribution.
"
START: FULL LICENSE,4005,145275,"START: FULL LICENSE
"
THE FULL PROJECT GUTENBERG LICENSE,4006,145295,"THE FULL PROJECT GUTENBERG LICENSE
"
PLEASE READ THIS BEFORE YOU DISTRIBUTE OR USE THIS WORK,4007,145330,"PLEASE READ THIS BEFORE YOU DISTRIBUTE OR USE THIS WORK
"
To protect the Project Gutenberg™ mission of promoting the free distribution of electronic works,4008,145386,"To protect the Project Gutenberg™ mission of promoting the free distribution of electronic works,"
by using or distributing this work,4009,145483, by using or distributing this work (
or any other work associated in any way with the phrase “Project Gutenberg”,4010,145520,"or any other work associated in any way with the phrase “Project Gutenberg”),"
you agree to comply with all the terms of the Full Project Gutenberg™ License available with this file or online at www,4011,145597, you agree to comply with all the terms of the Full Project Gutenberg™ License available with this file or online at www.
gutenberg,4012,145718,gutenberg.
org/license,4013,145728,"org/license.
"
Section 1,4014,145741,Section 1.
General Terms of Use and Redistributing Project Gutenberg™ electronic works,4015,145751," General Terms of Use and Redistributing Project Gutenberg™ electronic works
1.A."
By reading or using any part of this Project Gutenberg™ electronic work,4016,145832," By reading or using any part of this Project Gutenberg™ electronic work,"
you indicate that you have read,4017,145905," you indicate that you have read,"
understand,4018,145938," understand,"
agree to and accept all the terms of this license and intellectual property,4019,145950, agree to and accept all the terms of this license and intellectual property (
trademark/copyright,4020,146028,trademark/copyright)
agreement,4021,146048, agreement.
If you do not agree to abide by all the terms of this agreement,4022,146059," If you do not agree to abide by all the terms of this agreement,"
you must cease using and return or destroy all copies of Project Gutenberg™ electronic works in your possession,4023,146124, you must cease using and return or destroy all copies of Project Gutenberg™ electronic works in your possession.
If you paid a fee for obtaining a copy of or access to a Project Gutenberg™ electronic work and you do not agree to be bound by the terms of this agreement,4024,146237," If you paid a fee for obtaining a copy of or access to a Project Gutenberg™ electronic work and you do not agree to be bound by the terms of this agreement,"
you may obtain a refund from the person or entity to whom you paid the fee as set forth in paragraph 1,4025,146394," you may obtain a refund from the person or entity to whom you paid the fee as set forth in paragraph 1.E.8.
1.B."
“Project Gutenberg” is a registered trademark,4026,146507, “Project Gutenberg” is a registered trademark.
It may only be used on or associated in any way with an electronic work by people who agree to be bound by the terms of this agreement,4027,146554, It may only be used on or associated in any way with an electronic work by people who agree to be bound by the terms of this agreement.
